id,has_availability,availability_30,availability_60,availability_90,availability_365
1128198568907215294,t,0,15,43,311
1128770698510913253,t,6,36,66,183
1128892875706037968,t,27,47,77,349
1128999467688835406,t,0,0,0,0
1129753174761624327,t,29,59,81,347
1129796965407202467,t,12,16,41,221
1129945522326768455,t,21,51,81,261
1126557342453967516,t,19,49,79,288
1126565876635489118,t,0,0,0,0
1126644675327415910,t,11,41,71,342
1126691420935397365,t,11,23,48,311
1126806351599654065,t,14,29,40,283
1132522423769594786,t,18,48,78,222
1132563466290073068,t,29,33,63,217
1132592267169557764,t,20,20,26,286
1132592647711557666,t,2,30,60,143
1129953246772511450,t,0,0,0,0
1130192274188400028,t,11,15,30,281
1130200348419200140,t,19,33,51,314
1130202333439361678,t,28,58,88,268
1130206195336999193,t,13,15,17,239
1130209261385558067,t,0,0,17,264
1132743379189056283,t,29,46,69,318
1133141340604577437,t,15,27,27,157
1133205990530283638,t,30,57,87,362
1133224630583983640,t,0,0,0,0
1133229307967232701,t,29,56,86,361
1133235299011768676,t,7,37,67,247
1133253627835940321,t,26,43,66,313
1133271765635897930,t,29,59,89,248
1133462104226084841,t,12,17,27,291
1134318962534038045,t,0,0,0,0
1130217078714682756,t,0,19,46,308
1130222611001489478,t,14,26,37,299
1130224664751986272,t,11,16,24,24
1130233594249662966,t,25,36,55,308
1130240015980117512,t,7,15,39,238
1130257348137769846,t,17,33,63,338
1130277579920225567,t,1,1,1,1
1130322439767551139,t,0,22,52,327
1130352358841667003,t,6,36,66,246
1130355754309342835,t,19,33,40,211
1130365424214907357,t,7,17,28,275
1130390998750817634,t,0,15,40,188
1134834769084745070,t,0,0,0,0
1134866565693161694,t,12,29,44,285
1134930983368530612,t,6,6,6,270
1135278375990437028,t,13,23,38,199
1135331809557260664,t,0,0,0,0
1135369617179664624,t,0,0,0,0
1135456540719767247,t,23,47,69,306
1135552051567203733,t,7,12,19,256
1135587158604056698,t,22,42,62,211
1130417960941549183,t,25,45,60,281
1130439852838572629,t,18,29,50,314
1130478105421687928,t,4,28,28,28
1130929042652737099,t,22,48,78,353
1135640529602835875,t,16,45,75,350
1135658253473583499,t,18,31,46,126
1135669859119481865,t,1,1,1,1
1136044682012915317,t,30,57,87,362
1136053961968159831,t,24,45,55,316
1136137995860318810,t,7,16,31,274
1136198541814591513,t,19,49,79,332
1136199824612248664,t,21,51,74,349
1130935918048580727,t,29,59,89,113
1130970518768939353,t,1,31,56,330
1131112374571922090,t,0,0,0,0
1131132035745999618,t,0,0,0,0
1131303794115370117,t,10,18,22,162
1136201959988325830,t,1,1,2,153
1136416376637233014,t,29,59,82,336
1136451283875709372,t,0,0,0,0
1136461421494956327,t,24,49,79,176
1136526581873719341,t,20,40,61,218
1136716083719527211,t,12,22,41,166
1136777990751220372,t,0,8,22,289
1136780511524206285,t,2,24,32,299
1131316138589265917,t,14,24,44,303
1131349723927086490,t,20,40,70,345
1131632730253489266,t,16,36,66,338
1131663051008686475,t,8,21,44,314
1136782538768773572,t,0,0,0,0
1136784241014610933,t,1,1,1,1
1136787683407000628,t,21,35,54,326
1136810105097433863,t,23,31,33,305
1136864702963608112,t,0,7,37,307
1136922898239590824,t,21,24,41,144
1136943485171472783,t,17,40,64,244
1136947677343372204,t,4,20,34,190
1137054807873710228,t,0,21,38,290
1131683259211292531,t,18,45,75,255
1131849622503746685,t,3,16,46,319
1137060415575832219,t,22,42,55,330
1137153699637267635,t,27,57,83,180
1137547620089067718,t,21,21,21,23
1137613176403397216,t,15,45,75,350
1137670233627394987,t,0,0,0,0
1137839554763263280,t,30,60,90,270
1137893009392948215,t,21,45,75,172
1131868484020782659,t,30,60,90,270
1131880365531702252,t,1,1,1,1
1131892203063799255,t,1,1,1,1
1131908190850242686,t,1,1,1,1
1131914779709568944,t,1,1,1,1
1131925621009167633,t,12,22,39,308
1140702207786323610,t,3,14,44,319
1140764612256134035,t,30,60,90,360
1141028606011829145,t,13,37,67,332
1141086846531874060,t,28,53,83,210
1141245377676520660,t,18,36,57,315
1138185717323123417,t,11,27,53,301
1138342934666337263,t,3,26,56,331
1138608265728903729,t,18,48,78,168
1139050280390521116,t,30,60,90,299
1139122594083797387,t,15,36,58,153
1139140190810870796,t,11,27,57,154
1139672264619031729,t,12,37,67,181
1139984802786079107,t,8,19,35,310
1141425391204017216,t,26,37,40,191
1140377060814844228,t,1,1,1,1
1140406311132447816,t,24,32,56,327
1140482872718990450,t,4,12,33,308
1140489134308615628,t,14,31,55,330
1140504116927448832,t,16,26,56,331
1140506107757856387,t,12,24,37,312
1140509668012192341,t,10,13,16,260
1140612506390802418,t,30,54,54,54
1141704217587661480,t,0,0,0,0
1141748267587644728,t,19,44,72,324
1141806272844918955,t,30,56,74,311
1141852646261381730,t,0,7,37,277
1140616021047489877,t,30,60,90,365
1149428541486210388,t,8,18,29,270
1149507899278490089,t,6,36,66,91
1149820432026074922,t,6,6,6,7
1149826426732324181,t,4,4,4,5
1149831717851264152,t,4,4,4,4
1149836493344817535,t,6,6,6,6
1149973808544264390,t,0,0,3,183
1149976159829235275,t,23,53,83,358
1141880698448391014,t,0,0,0,0
1141952779065332833,t,22,24,39,188
1142234047842801993,t,10,26,49,143
1142690182790583930,t,6,36,66,246
1142714452682500700,t,24,49,77,242
1142955778676192983,t,1,8,28,142
1142975513196388462,t,17,28,52,150
1143218136231274438,t,11,17,33,194
1149980256668897291,t,11,11,17,292
1150001600173243171,t,17,37,67,200
1150175647779290447,t,8,22,47,310
1150264755705395800,t,30,60,90,365
1150561613808990971,t,5,22,48,197
1150572898919454329,t,21,21,47,91
1150626661348583227,,0,0,0,0
1150658411256956847,t,19,38,44,182
1150682576547983603,t,13,32,54,231
1150701737783034265,t,7,25,52,231
1143237649264935340,t,8,16,46,226
1143291408797670748,t,4,22,41,316
1143291611654896502,t,3,22,44,319
1143291802571736050,t,4,21,42,317
1143292050023016934,t,7,24,46,321
1143292294605756614,t,3,20,40,315
1143342883540524622,t,14,20,43,309
1143349855401910506,t,16,29,48,313
1150932231814164875,t,9,27,48,218
1150944714087072366,t,10,24,36,141
1151193261749621024,t,18,37,64,232
1151194169166933496,t,29,59,89,269
1151199604494776740,t,4,16,36,201
1151230916613225110,t,2,17,30,266
1151311578462658719,t,29,59,89,364
1151414668569160663,t,28,53,73,336
1151420775159338281,t,23,49,77,348
1143358437414397480,t,11,21,36,296
1144178038157307893,t,0,0,0,0
1144203675144150278,t,3,13,21,193
1144299773978033892,t,30,58,82,354
1144311768094425009,t,30,58,81,346
1144321370202976423,t,30,58,82,351
1144769728753983495,t,30,52,79,212
1151458169058697440,t,27,47,75,330
1151463417177666102,t,27,44,72,345
1151469251030579327,t,25,42,57,296
1151584756777106826,t,2,2,3,95
1151976712967108080,t,30,60,90,114
1151976790088999445,t,26,56,86,110
1151976869004194313,t,30,60,90,115
1151976947042778444,t,30,59,89,114
1144816383633864634,t,2,5,8,50
1144822385934992777,t,18,40,70,345
1144906741097347557,t,16,20,50,104
1145072899152574440,t,29,53,53,146
1152015223829761584,t,27,51,81,102
1152015223831004033,t,30,60,90,113
1152015388519953423,t,30,58,85,108
1152015389203950572,t,30,58,88,110
1152133649455273118,t,29,59,89,269
1152198622740492217,t,13,32,40,262
1152228167986181171,t,29,59,85,285
1152711060131801781,t,4,25,55,330
1152818495130442139,t,26,50,60,335
1152819088629072002,t,10,40,67,342
1145108075874538013,t,14,20,36,126
1152872236813833557,t,23,43,66,181
1152924280712752006,t,29,59,89,266
1153057606818342481,t,15,25,37,291
1153069501034139775,t,11,18,21,278
1153081913811660646,t,11,18,28,270
1153097034022961240,t,17,24,30,288
1153429014363628595,t,3,18,34,288
1153446763660962395,t,21,48,78,258
1153592526372349595,t,30,60,90,180
1153710374837567587,t,8,14,27,263
1154147955475921056,t,19,27,56,302
1154222788341392227,t,0,0,0,0
1154257203618469607,t,0,0,6,183
1154484719141932624,t,24,45,64,303
1155085818111285079,t,30,48,70,206
1155604881274843521,t,30,60,90,270
1155696562833416391,t,24,40,70,277
1155733722251691791,t,0,0,0,0
1155747471118542395,t,6,36,62,62
1155792735347667602,t,1,1,1,1
1155982377383605042,t,19,31,44,294
1156273090269077392,t,11,27,43,205
1156285485880540174,t,12,20,34,204
1156315070288603121,t,30,44,66,330
1156342632652011876,t,14,30,48,290
1156534979313608719,t,28,58,84,359
1156599908068937568,t,24,34,52,305
1156611365056368855,t,0,0,0,0
1156978956228733829,t,29,59,89,269
1145132800656357932,t,27,47,67,307
1145478980366260740,t,23,53,71,280
1157039519768111429,t,30,60,90,365
1157070802164347611,t,30,54,84,315
1157080003290000501,t,29,44,74,230
1157168341730499777,t,10,21,36,190
1157233014741969011,t,5,21,38,236
1157238161990640090,t,0,3,6,24
1157257497746333900,t,27,55,77,270
1157280001252070402,t,24,47,72,320
1157286839260325593,t,29,42,62,243
1145554676819992646,t,7,22,27,302
1145579720885100156,t,21,35,37,291
1145583306378818452,t,1,1,1,1
1145612316069250920,t,23,33,39,67
1145781405903202402,t,9,19,41,292
1146130638398171574,t,29,59,89,364
1146181566147617593,t,8,25,43,298
1157293062167201025,t,0,11,41,131
1157323291664478764,t,14,29,45,273
1157341963699281074,t,27,54,58,173
1157348288219784909,t,25,46,76,343
1157409581546727422,t,27,41,59,288
1157759204756406757,t,10,22,34,164
1157780016104033257,t,0,0,0,0
1157864456504660540,t,28,46,66,302
1157901206418828644,t,0,0,0,0
1157908582441548100,t,13,19,31,270
1157922608514878741,t,0,0,0,251
1157953970120790247,f,0,0,0,0
1157959682680569028,t,0,0,0,0
1157963556365021846,t,0,0,0,174
1157987389368508519,t,23,44,67,291
1157992740704755165,t,0,0,13,263
1158043530340302139,t,29,59,89,364
1158060961340863077,t,0,7,37,127
1158070155426471544,t,1,1,1,1
1146260901821976507,t,0,0,0,58
1146291987423447057,t,0,0,0,0
1146315193878125981,t,0,0,0,14
1146325031675403461,t,0,0,0,13
1146359187418552792,t,11,16,16,16
1146428877299841772,t,0,0,0,33
1146536832686886692,t,0,0,0,138
1158074193003836715,t,0,6,36,36
1158085277054770012,t,30,60,90,180
1158131003182851625,t,0,1,10,148
1158358523064723456,t,30,57,87,267
1158463973408869635,t,0,0,0,199
1158478059202186947,t,2,2,2,164
1158488096476859691,t,0,0,0,0
1146874897169326462,t,24,50,77,274
1147039247069673118,t,0,0,0,0
1147213834268363593,t,14,33,60,187
1158488411197853315,t,26,56,86,86
1158526169175373579,t,0,17,41,316
1158531753485810092,t,26,39,58,333
1158590896376878522,t,16,31,52,218
1158607241858391830,t,16,37,59,233
1158613382783168730,t,0,0,2,230
1158647497937739898,t,0,0,0,0
1158663127654276799,t,30,55,78,315
1147266591652106452,t,11,16,33,181
1147406752657550843,t,22,33,63,325
1147741325407996830,t,0,0,0,219
1147779125647711516,t,14,44,74,349
1147779854632022122,t,30,60,90,90
1147897556661685675,t,23,45,72,341
1158721173501070926,t,12,31,51,322
1158742588028936347,t,0,2,26,82
1159056132910576412,t,25,47,77,167
1159410586742071181,t,29,39,53,286
1159459796805700962,t,29,50,80,191
1160119912709958376,t,30,60,90,253
1160643800462316793,t,10,26,42,296
1160648078375138209,t,11,21,29,204
1160774677150327570,t,29,59,89,269
1160871400583694787,t,30,58,84,239
1160883436344926680,t,30,60,90,358
1160891230260982508,t,11,14,27,249
1161467933125192635,t,30,60,90,270
1161493006463830597,t,15,24,33,252
1161510731796147084,t,24,54,84,257
1161531453951208988,t,0,10,23,221
1161560783650561454,t,0,9,39,219
1161694174548651732,t,6,18,34,186
1148336665253240571,t,17,42,72,347
1148464742377777998,t,29,59,89,264
1148473594388456222,t,0,0,0,0
1148536899685036439,t,3,7,26,173
1149116922378459238,t,18,26,33,274
1149337763867986458,t,16,29,51,185
1149370765918063756,t,30,60,90,365
1161711630946988889,t,0,6,34,124
1162091895706594853,t,0,1,1,220
1162092946661503515,t,29,59,86,171
1162099231265673893,t,17,46,76,351
1162204423521615242,t,0,6,36,126
1162238876022028329,t,0,25,55,145
1162271954590199373,t,0,0,0,247
1162273964785620262,t,29,59,77,323
1169712032080406967,t,29,59,89,269
1169743577096268445,f,0,0,0,0
1169751576414425016,,0,0,0,0
1170236878550826119,t,29,49,79,284
1162285078729955214,t,7,15,30,211
1162433461744665025,t,30,60,90,365
1162799036349287145,t,23,53,83,292
1162842698679393780,t,12,25,55,235
1162856607083529191,t,7,10,23,235
1162857689394534173,t,16,42,70,250
1162954413489312507,t,5,12,41,316
1162955116690530231,t,7,10,23,241
1162968602297044962,t,11,14,27,243
1163664669975079546,t,0,4,34,120
1163734947641860418,t,0,0,14,194
1163748113408343699,t,0,0,0,0
1163755789332531746,t,0,0,0,0
1163979236585793353,t,28,58,88,363
1164338028365484885,t,24,37,67,342
1164422718301054639,t,5,9,21,220
1164533489275517251,t,29,59,89,362
1170297115395020145,t,6,36,65,155
1170297454147282469,t,5,35,65,294
1170446550358423556,t,3,14,34,213
1170491276438664125,t,30,60,90,365
1170748141676747561,t,27,57,87,87
1170877365870670192,t,1,11,30,210
1170966505806900192,t,1,1,1,1
1170983286815949584,t,11,21,32,192
1170999548947905847,t,20,21,43,216
1164592524295890144,t,0,0,0,156
1164624867891278718,t,23,30,39,118
1164665534521561640,t,0,0,0,0
1165130111643005493,t,19,24,54,329
1165139379240209884,t,3,18,48,224
1165152923025277977,t,28,58,88,363
1165247218533514606,t,17,22,37,144
1165428612800557559,,0,0,0,0
1165659005273232654,,0,0,0,0
1165766756471195061,t,17,24,40,315
1165788912934376668,t,30,57,87,240
1171018530834431709,t,11,24,46,213
1171113290012410475,t,0,0,27,52
1171570720720407183,t,29,56,83,331
1171616644574737293,t,0,0,0,0
1171732352304228828,t,16,18,43,302
1171736692146936127,t,29,59,89,269
1165793601948195104,t,30,52,82,262
1165864681020308567,,0,0,0,0
1165887927551757172,t,30,60,90,334
1165903059195133149,t,29,59,89,269
1165921456940474210,t,6,36,66,334
1165926363373267505,t,28,58,88,229
1166014509963161408,t,3,9,31,147
1166110428437303542,t,29,59,89,269
1166144804471753552,t,23,48,71,343
1166159074439472960,t,19,37,53,323
1166160541994648790,t,1,1,1,1
1171876912118377346,t,12,25,50,272
1172223774154448520,t,15,28,38,146
1172409957923661582,t,0,0,0,0
1166161949258686850,t,16,36,54,319
1166470872867344461,t,2,7,14,245
1166518305541214724,t,29,59,89,269
1166565644939933352,t,6,36,66,156
1166572538618777703,t,0,5,35,310
1166686115269425596,t,29,59,89,207
1167047557174989699,t,3,8,23,201
1167206842472864521,,0,0,0,0
1167210539727872331,t,0,0,22,297
1167280643802141538,t,7,7,37,312
1172435782047927476,t,0,0,0,0
1172436106999605015,t,5,30,42,213
1172443461057011978,t,30,60,90,270
1172459029503406375,t,3,5,23,293
1172481477535706588,t,5,12,35,292
1172506415267931210,t,19,19,19,19
1172920076610882798,,23,43,68,277
1172933549761373020,t,0,12,19,273
1173041122618805016,t,29,59,89,241
1167286842359124911,t,0,0,0,0
1167353539049472195,t,13,31,47,131
1167633020779879112,,0,0,0,0
1167636952006482490,,0,0,0,0
1167639501059356555,,0,0,0,0
1167642202481426780,,0,0,0,0
1167646257311110856,,0,0,0,0
1167648964142913868,,0,0,0,0
1167946766372159195,t,16,24,40,296
1168266425225930468,t,0,0,0,0
1168271601140351867,t,25,55,85,360
1173055037332873934,t,18,33,47,319
1173109770268880972,t,0,0,0,68
1173149573987103454,t,23,47,77,332
1173193145830001658,t,30,60,90,334
1173230259964063904,t,30,60,90,334
1173279955703153223,t,1,1,1,1
1173287056700607954,t,17,33,42,98
1173299912674630958,t,12,19,26,165
1173312443788150410,t,6,24,38,313
1173665830161688841,t,12,28,44,66
1173699054086105764,t,5,20,46,321
1173701358692575610,t,25,50,78,101
1173701359039299272,t,29,57,85,108
1173701435597784638,t,30,58,87,110
1173706143677150086,t,8,24,48,313
1168627536718906118,t,17,47,77,255
1168663661543239778,t,0,0,3,198
1168684159341202149,t,0,4,4,195
1168701590873311257,t,0,0,0,0
1168766500036952332,t,1,17,36,304
1168772782244115646,t,14,41,58,316
1168775382170618253,t,15,32,51,275
1168790405883283880,t,6,7,20,295
1173724145617676091,t,3,6,9,70
1168837175789783267,t,30,57,80,98
1169345450849658298,t,6,31,55,329
1169509655143872618,t,22,37,65,296
1169559780678985422,t,29,54,84,174
1169630892683656344,t,25,55,85,360
1176866369717240242,t,0,0,0,0
1176906804826238474,t,29,59,89,358
1176936318747932345,t,12,18,35,35
1177008599140194584,t,23,49,73,73
1177057421740806955,t,16,31,61,328
1173744132396367987,t,0,0,0,0
1177057507095602974,t,25,55,81,354
1177057603364556235,t,3,24,42,317
1177057731137312662,t,30,60,90,365
1177057866698360844,t,7,24,34,274
1177058041607385270,t,11,33,54,329
1177315440226497379,t,7,20,40,305
1177344744186612980,,0,0,0,0
1177487466731824999,t,12,42,72,347
1177520193607664155,t,16,28,50,310
1173747468124541360,t,13,43,73,348
1173749365684246688,t,7,27,57,332
1173765605066829111,t,4,21,21,21
1177722730102279823,t,27,54,83,351
1177725460342796914,t,27,47,73,341
1177729501665663661,t,27,52,82,351
1177746286625203551,t,27,54,80,348
1177748206389483458,t,26,47,73,340
1177911950329245831,t,27,49,79,348
1177927241291334338,t,26,50,80,348
1177929239965301106,t,26,47,70,337
1177950728768903762,t,26,53,83,351
1177954931654309476,t,29,49,79,348
1177957098263373125,t,0,0,0,0
1173787833528340503,t,9,37,67,342
1173899031863047801,t,1,1,1,1
1173903118795212743,t,8,8,28,298
1173933598758861857,t,2,18,34,309
1177968140912294902,t,28,55,85,353
1177969497689357505,t,26,46,76,345
1177972993207749102,t,28,58,88,355
1178012114494568115,t,29,59,89,364
1178015241373889757,t,0,0,0,0
1178039992723510736,t,27,57,87,356
1178045648073778631,t,0,0,0,0
1178047808103593337,t,30,60,90,358
1178053159730747093,t,30,60,90,358
1178056931987861820,,0,0,0,0
1173959923991645762,t,8,38,68,68
1173973655858420464,t,7,13,25,289
1174612284512085767,t,29,59,89,269
1174695725320677908,t,23,53,81,290
1174703811570067564,t,28,58,88,88
1174713274216189760,t,28,53,83,263
1175922393945298465,t,30,38,61,200
1175939621249018761,t,10,23,53,306
1176128268323969272,t,0,0,5,36
1176205752601684417,t,0,0,0,0
1176623082914328104,t,6,6,13,235
1176663458646721856,t,17,34,53,290
1178068690991462085,t,30,60,90,358
1178070752575313741,t,28,54,84,353
1178191870648880239,t,29,59,89,269
1178200293091390375,t,8,20,44,315
1178208770667163964,t,28,35,35,285
1178213141896691317,t,0,0,0,0
1178328884286102723,t,1,1,1,1
1178342512571208845,t,1,1,1,1
1178397445670307065,t,23,53,83,83
1178420568111961128,t,20,43,58,238
1178770521921061274,t,29,59,89,269
1176725568527988645,t,20,46,76,309
1176731558481273719,t,6,12,24,272
1178774624440603101,t,12,25,25,276
1178779006619166809,t,29,59,89,269
1178781985193309005,t,29,59,89,269
1178823739716206468,t,30,57,87,237
1178855010361765314,t,18,27,40,297
1178877908397296500,t,0,25,55,330
1179012713499319467,t,2,24,49,317
1179014973716345187,t,29,59,89,364
1179573016798251208,t,0,0,0,0
1176745160135213215,t,27,57,87,362
1176746737282497189,t,1,1,1,1
1181658043553187803,t,12,14,36,311
1181665764112719100,t,0,11,26,301
1179806448028457398,t,30,60,90,365
1180173052783950021,t,0,0,0,0
1180233517277485749,,29,29,29,29
1180945629996353479,t,9,18,48,228
1180998800245407347,t,0,0,0,0
1181109681612493773,t,3,13,40,220
1181167221930071225,t,20,31,50,100
1181292526414332946,t,8,14,23,265
1181353887793853887,t,17,35,49,286
1186877164704833337,t,0,4,15,270
1181724346683354362,t,0,0,0,157
1181764970442756126,t,18,40,48,184
1181787438773043773,t,30,60,90,365
1181803190384421483,t,0,0,25,150
1181822195653883682,t,7,22,49,316
1181871948531594298,t,0,0,0,0
1181873382398737896,t,30,60,90,287
1181890084888086495,t,0,0,0,3
1181909459945002845,t,18,33,63,338
1181928299600540308,t,9,18,38,192
1186921811009851078,t,0,0,0,0
